mission_id,disaster_id,mission_name,organization,priority_level,mission_status,country,disaster_type,personnel_count,supplies_shipped,last_updated_by,mission_notes
e2ca1173-5c59-4f06-90c9-a00bbc9523b6,2007-0374-BHS,UNICEF Response - Bahamas -Water -2007-05-04,UNICEF,Medium,En Route,"Bahamas, The",Water,53,"Food Rations, Water Purification Tablets",Prison officer,Smile crime they sign ahead huge at.
0d6c53e2-3545-4297-913b-30d0523a4b20,2005-0026-COD,Red Cross Response - Democratic Republic of the Congo -Water -2005-01-17,Red Cross,High,Completed,Congo (Kinshasa),Water,117,"Medical Kits, Water Purification Tablets",Psychiatric nurse,Cold white anything feeling than skill.
49d558e0-b0fc-4a38-a213-944a1e0ce075,2002-0821-IRN,USAID Response - Iran (Islamic Republic of) -Earthquake -2002-09-25,USAID,Medium,Completed,Iran,Earthquake,99,"Search & Rescue Gear, Temporary Shelters",Dancer,To five during occur attack operation responsibility play make thing.
25efa804-c669-4210-b217-781c81ccd742,2009-0149-PAK,WFP Response - Pakistan -Flood -2009-04-14,WFP,Low,Completed,Pakistan,Flood,46,"Hygiene Kits, Food Rations",Chief Marketing Officer,Technology generation interest assume movie executive pick day mouth.
3b86505e-a1a9-4b7f-85fb-79ca58f96813,2002-0666-AFG,Doctors Without Borders Response - Afghanistan -Epidemic -2002-10-24,Doctors Without Borders,Medium,Planned,Afghanistan,Epidemic,37,"Cold Chain Equipment, Testing Supplies",Tourist information centre manager,Upon must store while painting now.
65a65108-be08-4af4-b0d0-8ddae71d4732,2024-0032-CHN,Doctors Without Borders Response - China -Mass movement (wet) -2024-01-22,Doctors Without Borders,High,Completed,China,Mass movement (wet),54,"Water Purification Tablets, Food Rations",Regulatory affairs officer,End board career least chance last.
f90f4469-bb30-4d5a-ab10-3c0d986d9200,2006-0158-CMR,UNICEF Response - Cameroon -Water -2006-03-22,UNICEF,Critical,En Route,Cameroon,Water,95,"Food Rations, Water Purification Tablets",Volunteer coordinator,Significant Democrat garden focus woman effect line better.
2e6ce62a-7254-432b-9e0b-66fcfaa8eeea,2004-0197-BFA,USAID Response - Burkina Faso -Road -2004-05-06,USAID,Medium,En Route,Burkina Faso,Road,118,"Food Rations, Medical Kits",Podiatrist,My each environmental about free ask at.
9bb6af2d-8a0a-4a94-8dda-32f36bd42c4f,2015-0311-COL,UNICEF Response - Colombia -Air -2015-07-31,UNICEF,Medium,Planned,Colombia,Air,12,"Medical Kits, Food Rations",Chartered public finance accountant,Continue able specific tonight sort stop break foreign accept structure media member.
953938cc-f42c-46d6-a75c-fdff2dca3f9d,2012-0144-COM,UNICEF Response - Comoros -Water -2012-05-19,UNICEF,High,Completed,Comoros,Water,77,"Water Purification Tablets, Medical Kits",Occupational hygienist,Risk word bar social grow son force fall.
8ee215bd-6d9c-475d-9cfa-32c79dd8ce43,2009-0400-PAK,UNICEF Response - Pakistan -Road -2009-09-17,UNICEF,Medium,En Route,Pakistan,Road,30,"Water Purification Tablets, Medical Kits",Psychologist prison and probation services,Much then card manage rest throw.
9a214815-71e6-4a6c-9968-785e31442e80,2010-0133-COD,Red Cross Response - Democratic Republic of the Congo -Flood -2010-03-17,Red Cross,Critical,Completed,Congo (Kinshasa),Flood,95,"Food Rations, Temporary Shelters",Estate agent,May already wonder new business clearly remain shake tree.
993e8fec-c3ca-4b6b-9b76-0c419f5159d0,2017-0084-PER,Red Cross Response - Peru -Flood -2017-03-15,Red Cross,Medium,En Route,Peru,Flood,84,"Water Purification Tablets, Food Rations",Pathologist,For soon pay movie political network sign Congress.
a7844b58-9e5a-48d3-8710-f27d52be9fbb,2005-0131-POL,UNICEF Response - Poland -Flood -2005-03-17,UNICEF,Critical,Planned,Poland,Flood,100,"Water Purification Tablets, Food Rations",Editor magazine features,Room drive court water charge standard run happen ask hotel time however top.
12ac3a65-e996-483d-aaa1-2739e344c491,2024-0867-GBR,UNICEF Response - United Kingdom of Great Britain and Northern Ireland -Storm -2024-11-23,UNICEF,Low,On Site,United Kingdom,Storm,11,"Water Purification Tablets, Tarps",Radiographer therapeutic,Conference way international give us participant quality gun whom maybe fight gun.
a3871549-c017-4783-8004-f5b55560aa25,2001-0175-MAR,Doctors Without Borders Response - Morocco -Water -2001-05-02,Doctors Without Borders,Low,Planned,Morocco,Water,33,"Food Rations, Water Purification Tablets",Energy manager,Somebody sound position crime actually weight dream weight loss standard until about.
bea34196-a156-49fd-b4e8-a892f417df71,2004-0454-RUS,UNICEF Response - Russian Federation -Flood -2004-08-31,UNICEF,Critical,On Site,Russia,Flood,84,"Hygiene Kits, Water Purification Tablets",Chartered loss adjuster,Your help else science look teacher need future day.
a30c454e-7417-4cb4-8935-2a32d6554e18,2023-0078-MOZ,UNICEF Response - Mozambique -Flood -2023-02-07,UNICEF,Low,En Route,Mozambique,Flood,75,"Hygiene Kits, Food Rations",Scientist research (physical sciences),Chair magazine nation second American certain must thought less assume across.
a55aec73-58e1-4b3a-bba8-3e9deb3d1420,2008-0442-TWN,Red Cross Response - Taiwan (Province of China) -Storm -2008-09-16,Red Cross,Medium,En Route,Taiwan,Storm,111,"Medical Kits, Water Purification Tablets",Psychologist forensic,Dinner politics catch property miss cell avoid camera people.
2a5128d9-62a0-40bf-935a-2bd670ad7db6,2018-0398-AFG,UNICEF Response - Afghanistan -Air -2018-10-31,UNICEF,Critical,Planned,Afghanistan,Air,43,"Water Purification Tablets, Food Rations",Clinical research associate,Entire have employee north life affect our cost wrong.
6b8d2ffc-6916-4766-a420-d81496fb2adb,2013-0354-USA,WFP Response - United States of America -Flood -2013-09-12,WFP,Low,On Site,United States,Flood,118,"Temporary Shelters, Hygiene Kits",Therapist occupational,Not data into contain strong rich election enough candidate.
537f94c4-381d-47c4-8600-ac5b67d50c59,2017-0458-COD,WFP Response - Democratic Republic of the Congo -Rail -2017-11-13,WFP,High,Planned,Congo (Kinshasa),Rail,69,"Water Purification Tablets, Medical Kits",Oceanographer,Statement question every tend almost low stop decision party skill various energy heavy.
fea2f0cd-13d5-462b-8791-572a1ed95b3d,2001-0074-NGA,Red Cross Response - Nigeria -Road -2001-02-25,Red Cross,High,En Route,Nigeria,Road,107,"Food Rations, Medical Kits",Contractor,Hair exist practice environment entire enjoy prove pressure.
84990501-7d58-440e-bd54-e5f766a33b06,2001-0697-IDN,USAID Response - Indonesia -Rail -2001-12-25,USAID,Low,Completed,Indonesia,Rail,100,"Medical Kits, Food Rations",Environmental consultant,Entire church peace box personal commercial attention eight.
d3ec058f-fb65-4457-92ae-b05a2470b43a,2007-0203-CMR,USAID Response - Cameroon -Water -2007-06-01,USAID,Medium,En Route,Cameroon,Water,10,"Food Rations, Water Purification Tablets",Engineer structural,Culture force watch point moment word off special power right.
6a3aac67-f86b-445e-a370-2193e036bb04,2003-0071-PAK,Red Cross Response - Pakistan -Explosion (Miscellaneous) -2003-02-04,Red Cross,Critical,En Route,Pakistan,Explosion (Miscellaneous),34,"Medical Kits, Food Rations",Investment banker corporate,Last alone many rather produce picture north since soon Congress conference cost scientist.
c41cc78f-431b-4614-8fd3-f7ca2f418c1f,2009-0042-DOM,UNICEF Response - Dominican Republic -Flood -2009-02-02,UNICEF,High,Completed,Dominican Republic,Flood,71,"Hygiene Kits, Temporary Shelters",Pathologist,Tend age card strategy find price indicate big support.
9ca73d67-88ad-443d-9422-734615c15c9e,2015-0232-PAK,UNICEF Response - Pakistan -Extreme temperature -2015-06-18,UNICEF,High,Planned,Pakistan,Extreme temperature,5,"Medical Kits, Food Rations",Research scientist (physical sciences),Left economic third mind marriage Democrat.
f429589e-97a3-45b7-890a-f9805f503cbd,2011-0597-CHN,USAID Response - China -Industrial accident (General) -2011-09-03,USAID,High,En Route,China,Industrial accident (General),48,"Food Rations, Medical Kits",Engineer civil (consulting),Current see social lawyer southern thought any can window rate.
35429751-0220-4888-8bc0-dfa29c3cec19,2003-0569-CHN,UNICEF Response - China -Explosion (Industrial) -2003-11-23,UNICEF,High,Planned,China,Explosion (Industrial),108,"Water Purification Tablets, Food Rations",Optician dispensing,White business including argue camera but cut continue.
a297c119-c5e4-4d70-a5c7-c066ea1aabe6,2001-0733-TZA,Red Cross Response - United Republic of Tanzania -Epidemic -2001-12-22,Red Cross,Critical,Planned,Tanzania,Epidemic,24,"Medicines, Cold Chain Equipment",Dealer,Behavior participant plant late town concern.
3e915523-ee63-4cf2-b4dd-5d7ddbca3afd,2018-0156-AFG,UNICEF Response - Afghanistan -Flood -2018-05-09,UNICEF,Medium,Planned,Afghanistan,Flood,12,"Hygiene Kits, Temporary Shelters",Information officer,Mean parent among explain suddenly claim hold knowledge resource professor star.
aafd7921-60bf-4648-bab2-230708e6f1c2,2019-0192-KEN,Doctors Without Borders Response - Kenya -Epidemic -2019-01-01,Doctors Without Borders,Low,Planned,Kenya,Epidemic,42,"Medicines, Testing Supplies",Fine artist,Include contain science onto against be at stop indeed.
f8dbddc0-6c60-472c-8caa-b178e2c2b76b,2010-0300-BFA,UNICEF Response - Burkina Faso -Flood -2010-07-21,UNICEF,Medium,On Site,Burkina Faso,Flood,120,"Food Rations, Temporary Shelters",Architect,Player whom entire if we century sort film oil beat few.
3bd422a2-1bd1-4f38-b3db-6d61e4f2d11c,2002-0870-MAR,Red Cross Response - Morocco -Fire (Miscellaneous) -2002-11-01,Red Cross,Medium,On Site,Morocco,Fire (Miscellaneous),10,"Medical Kits, Food Rations",Physiological scientist,Speak figure like push wide power white crime enter per street early.
d653f9d0-4c9c-435d-a9b4-c16575a35689,2003-0545-CHN,WFP Response - China -Explosion (Industrial) -2003-11-14,WFP,Low,Completed,China,Explosion (Industrial),102,"Food Rations, Water Purification Tablets",Stage manager,Each who artist number firm concern apply.
4dabcea6-83ba-4ebb-a5b0-e4e05010a7c2,2004-0418-IDN,UNICEF Response - Indonesia -Water -2004-08-13,UNICEF,Critical,Completed,Indonesia,Water,105,"Water Purification Tablets, Food Rations",Social worker,Practice executive professor method around other only local policy network thus.
2bdbb140-a4c8-442b-9541-b5e769045cae,2011-0427-BRA,USAID Response - Brazil -Flood -2011-07-23,USAID,Critical,Completed,Brazil,Flood,94,"Food Rations, Water Purification Tablets",Petroleum engineer,Hundred accept part before find ever.
8993dc84-ab10-4d94-9a8e-3c8b37153417,2010-0575-CRI,UNICEF Response - Costa Rica -Flood -2010-11-01,UNICEF,High,En Route,Costa Rica,Flood,103,"Food Rations, Water Purification Tablets",Research scientist (maths),Expert million true owner thus start people.
a5d0feea-8532-4d8a-b65c-e901ada094a4,2002-0705-BGD,USAID Response - Bangladesh -Storm -2002-11-14,USAID,Low,Planned,Bangladesh,Storm,16,"Water Purification Tablets, Emergency Power Units",Designer fashion/clothing,Employee science interview study learn two left throw positive might mention.
53791bbf-d954-4453-9115-9548a0139b09,2006-0544-MMR,Red Cross Response - Myanmar -Flood -2006-09-15,Red Cross,Medium,On Site,Burma,Flood,80,"Water Purification Tablets, Food Rations",Trading standards officer,Relationship owner house question drive them worker official no stop century care enjoy.
0510cfb3-dd47-4c60-8b34-c58372ebd2e9,2004-0659-MYS,Red Cross Response - Malaysia -Earthquake -2004-12-26,Red Cross,Low,Planned,Malaysia,Earthquake,66,"Search & Rescue Gear, Trauma Medical Kits",Tour manager,From myself home message shake say.
0698e9bf-a79a-4c4c-810b-9dbbcea5fe9f,2006-0484-IRN,Doctors Without Borders Response - Iran (Islamic Republic of) -Road -2006-09-03,Doctors Without Borders,Low,On Site,Iran,Road,118,"Food Rations, Medical Kits",Doctor general practice,Short investment line experience station rise rule forward possible bring art compare lay.
d49fa329-cbec-4cd0-a5af-09170f8eb695,2005-0469-PAK,UNICEF Response - Pakistan -Road -2005-08-30,UNICEF,Critical,Planned,Pakistan,Road,110,"Food Rations, Medical Kits",Contracting civil engineer,Option indicate against either structure television.
2c940459-f86e-40bb-955e-8d067d31725d,2020-0393-GEO,WFP Response - Georgia -Road -2020-08-24,WFP,High,Planned,Georgia,Road,69,"Water Purification Tablets, Food Rations",Teacher early years/pre,Skin white surface picture mention behavior necessary many success just all project.
4d7a1fbb-bfaf-4726-9da1-b3956e40d0e7,2012-0371-CHN,WFP Response - China -Explosion (Industrial) -2012-08-30,WFP,Critical,Planned,China,Explosion (Industrial),38,"Food Rations, Water Purification Tablets",Photographer,Population professor memory mission watch company specific fill detail here stay.
499ca815-ba05-4e83-9886-45ae639ae1da,2006-0209-UKR,UNICEF Response - Ukraine -Flood -2006-04-07,UNICEF,Low,Completed,Ukraine,Flood,76,"Water Purification Tablets, Hygiene Kits",Pilot airline,Seem operation PM human quickly price home process.
6ac2cb44-0790-412e-9eb1-a554b2eaa170,2011-0120-COL,USAID Response - Colombia -Road -2011-03-20,USAID,Critical,En Route,Colombia,Road,25,"Water Purification Tablets, Food Rations",Licensed conveyancer,Shake could among surface wall news show responsibility dinner specific although send industry.
7152281e-d252-49d6-971b-ec9e2cb9305a,2003-0223-IND,UNICEF Response - India -Rail -2003-05-15,UNICEF,Medium,En Route,India,Rail,91,"Food Rations, Water Purification Tablets",International aid/development worker,Moment part take bank market bank may.
f2b43c26-7d16-425e-a4cd-f733299b8b6b,2003-0425-IND,UNICEF Response - India -Collapse (Miscellaneous) -2003-08-28,UNICEF,Low,Planned,India,Collapse (Miscellaneous),32,"Water Purification Tablets, Medical Kits",Clinical psychologist,Effect back rock add technology bring fine cover many.
26780e44-a15b-41aa-902f-b1f213cfaaa4,2016-0410-LBY,Doctors Without Borders Response - Libya -Water -2016-10-24,Doctors Without Borders,Medium,En Route,Libya,Water,110,"Food Rations, Water Purification Tablets",Geneticist molecular,Bank center individual tonight people recognize simple.
218d4b5c-6bcb-4c4c-be66-593386b708d9,2013-0118-USA,WFP Response - United States of America -Storm -2013-04-17,WFP,High,Planned,United States,Storm,60,"Water Purification Tablets, Emergency Power Units",Prison officer,Name late trade skin far first.
b448a862-38c9-4360-8fa5-6ffad475f6cb,2001-0563-BGD,WFP Response - Bangladesh -Storm -2001-10-05,WFP,High,Completed,Bangladesh,Storm,119,"Emergency Power Units, Tarps",Jewellery designer,Music job us himself kid certainly herself number age.
baf328ca-82c7-46fb-b744-9671a796f4d1,2023-0357-CHN,Red Cross Response - China -Mass movement (wet) -2023-06-27,Red Cross,Critical,Planned,China,Mass movement (wet),38,"Food Rations, Medical Kits",Careers adviser,She couple design end growth staff edge tell daughter.
9b810fd5-b05a-4e11-96ae-845de654cd35,2016-0024-TUR,Red Cross Response - Türkiye -Water -2016-01-21,Red Cross,High,On Site,Turkey,Water,33,"Water Purification Tablets, Medical Kits",Health and safety inspector,Prove free collection just computer whose accept need always method rather.
6b3e1d78-55a2-4676-9185-dc7b7213b050,2018-0375-FRA,Red Cross Response - France -Flood -2018-10-14,Red Cross,Medium,On Site,France,Flood,110,"Water Purification Tablets, Temporary Shelters",Engineer building services,Item set yard public fish call although blood.
460d8ef8-4ea7-41ec-be5f-040660eec66d,2001-0677-NGA,WFP Response - Nigeria -Road -2001-12-01,WFP,Critical,On Site,Nigeria,Road,97,"Food Rations, Water Purification Tablets",Special effects artist,Couple able magazine least too wall federal necessary help create cup wife economic.
6d705f8a-0e93-44c1-9da6-5b6b2b10e461,2009-0422-CHN,WFP Response - China -Storm -2009-10-13,WFP,Low,En Route,China,Storm,120,"Tarps, Medical Kits",Exhibitions officer museum/gallery,Officer explain first quality church event outside without Congress receive.
6f902a6e-eedc-45a0-aa67-47210a281b0d,2024-0316-VNM,Red Cross Response - Viet Nam -Fire (Miscellaneous) -2024-05-24,Red Cross,Low,On Site,Vietnam,Fire (Miscellaneous),89,"Food Rations, Water Purification Tablets",Horticultural therapist,Beyond amount those character result prepare produce interest guy remain situation data.
9cb0a05d-87b9-4201-bd74-5c9e67d1b9f0,2019-0055-MDA,USAID Response - Republic of Moldova -Extreme temperature -2019-01-11,USAID,Critical,En Route,Moldova,Extreme temperature,82,"Water Purification Tablets, Medical Kits",Market researcher,Street I amount eight town assume town could by through turn.
